filepath,x1,y1,x2,y2,class_name
00776.jpg,12,48,511,448, 119
00777.jpg,18,61,502,436, 120
00778.jpg,61,26,465,493, 180
00779.jpg,14,154,473,491, 68
00780.jpg,34,105,461,390, 18
00781.jpg,30,6,476,507, 88
00782.jpg,54,135,474,453, 101
00783.jpg,61,134,378,327, 79
00784.jpg,27,169,472,397, 103
00785.jpg,20,143,495,398, 22
00786.jpg,8,30,495,504, 191
00787.jpg,64,121,455,409, 141
00788.jpg,48,224,470,497, 115
00789.jpg,45,65,484,395, 162
00790.jpg,33,173,412,477, 131
00791.jpg,13,145,502,473, 135
00792.jpg,135,77,464,472, 35
00793.jpg,8,85,504,445, 24
00794.jpg,27,145,492,376, 139
00795.jpg,17,79,496,446, 51
00796.jpg,24,206,364,423, 184
00797.jpg,69,46,472,459, 191
00798.jpg,8,1,508,445, 27
00799.jpg,8,102,500,412, 172
00800.jpg,7,235,509,476, 107
00801.jpg,46,207,288,389, 103
00802.jpg,57,269,456,475, 163
00803.jpg,28,38,439,487, 24
00804.jpg,62,33,456,446, 166
00805.jpg,25,94,505,440, 190
00806.jpg,50,201,456,454, 92
00807.jpg,10,92,504,427, 121
00808.jpg,32,218,501,445, 119
00809.jpg,46,15,463,496, 160
00810.jpg,112,46,404,475, 111
00811.jpg,39,121,461,391, 117
00812.jpg,1,89,512,448, 68
00813.jpg,17,66,501,494, 139
00814.jpg,33,92,462,440, 82
00815.jpg,34,113,484,419, 137
00816.jpg,40,217,474,499, 57
00817.jpg,28,131,488,432, 143
00818.jpg,39,206,472,439, 160
00819.jpg,10,29,496,489, 135
00820.jpg,15,77,481,348, 63
00821.jpg,42,241,472,472, 78
00822.jpg,225,173,494,412, 152
00823.jpg,48,170,460,512, 62
00824.jpg,87,162,423,364, 114
00825.jpg,3,84,506,425, 23
00826.jpg,96,108,488,432, 110
00827.jpg,105,139,412,416, 132
00828.jpg,2,118,426,402, 163
00829.jpg,81,165,438,330, 63
00830.jpg,127,157,426,426, 52
00831.jpg,40,58,494,402, 61
00832.jpg,27,13,486,496, 113
00833.jpg,94,96,431,409, 135
00834.jpg,20,120,489,396, 120
00835.jpg,68,202,386,441, 24
00836.jpg,27,170,435,424, 177
00837.jpg,34,133,498,445, 78
00838.jpg,10,149,494,429, 193
00839.jpg,28,20,502,475, 146
00840.jpg,76,130,457,392, 58
00841.jpg,44,96,464,411, 151
00842.jpg,26,140,481,396, 114
00843.jpg,24,60,500,471, 159
00844.jpg,24,16,511,446, 171
00845.jpg,88,48,419,512, 188
00846.jpg,31,126,446,462, 86
00847.jpg,61,33,452,484, 159
00848.jpg,13,99,491,428, 160
00849.jpg,0,154,511,461, 60
00850.jpg,18,95,490,433, 134
00851.jpg,13,166,504,408, 195
00852.jpg,9,147,483,467, 195
00853.jpg,14,137,487,484, 153
00854.jpg,53,64,495,439, 71
00855.jpg,23,70,491,461, 137
00856.jpg,52,161,349,291, 41
00857.jpg,45,92,455,466, 118
00858.jpg,33,135,476,373, 2
00859.jpg,9,43,497,490, 30
00860.jpg,174,139,421,351, 104
00861.jpg,66,109,400,395, 102
00862.jpg,18,48,493,454, 119
00863.jpg,20,104,498,459, 77
00864.jpg,12,124,495,438, 103
00865.jpg,14,138,501,476, 17
00866.jpg,8,84,501,512, 52
00867.jpg,17,178,491,485, 87
00868.jpg,33,100,456,401, 88
00869.jpg,28,80,473,356, 187
00870.jpg,55,157,476,437, 28
00871.jpg,173,216,363,391, 45
00872.jpg,69,165,462,430, 55
00873.jpg,330,275,489,438, 163
00874.jpg,52,201,454,436, 70
00875.jpg,22,82,487,479, 96
00876.jpg,40,129,470,412, 75
00877.jpg,104,75,411,445, 78
00878.jpg,50,108,441,433, 6
00879.jpg,11,229,490,474, 91
00880.jpg,18,181,499,466, 8
00881.jpg,9,47,442,495, 191
00882.jpg,65,95,492,388, 182
00883.jpg,10,34,501,488, 131
00884.jpg,27,190,484,456, 91
00885.jpg,43,42,482,485, 193
00886.jpg,113,92,402,421, 47
00887.jpg,23,47,488,464, 1
00888.jpg,13,134,500,411, 14
00889.jpg,10,170,497,491, 163
00890.jpg,18,19,496,497, 169
00891.jpg,37,63,464,481, 185
00892.jpg,10,30,506,504, 189
00893.jpg,29,190,437,449, 107
00894.jpg,9,56,493,488, 126
00895.jpg,16,117,484,409, 133
00896.jpg,99,151,420,443, 44
00897.jpg,27,58,469,467, 44
00898.jpg,75,87,412,397, 6
00899.jpg,42,117,467,445, 20
00900.jpg,104,206,417,434, 175
00901.jpg,97,82,463,485, 144
00902.jpg,11,105,506,448, 189
00903.jpg,80,155,449,425, 99
00904.jpg,14,126,496,366, 171
00905.jpg,20,86,492,389, 73
00906.jpg,69,70,445,451, 188
00907.jpg,22,103,494,418, 122
00908.jpg,14,75,505,416, 53
00909.jpg,43,86,473,472, 62
00910.jpg,26,2,474,486, 40
00911.jpg,10,50,449,408, 138
00912.jpg,67,43,445,307, 7
00913.jpg,7,54,508,441, 152
00914.jpg,12,120,494,411, 149
00915.jpg,140,202,509,425, 95
00916.jpg,12,87,497,472, 148
00917.jpg,12,116,502,450, 92
00918.jpg,29,192,492,474, 20
00919.jpg,101,165,420,408, 132
00920.jpg,35,30,496,488, 4
00921.jpg,35,221,475,439, 185
00922.jpg,11,65,505,461, 55
00923.jpg,41,120,480,428, 51
00924.jpg,23,143,489,411, 67
00925.jpg,1,86,511,493, 73
00926.jpg,17,119,505,457, 42
00927.jpg,20,72,494,389, 174
00928.jpg,48,110,449,337, 57
00929.jpg,22,69,499,485, 66
00930.jpg,48,190,464,400, 33
00931.jpg,68,206,456,454, 191
00932.jpg,44,81,473,418, 59
00933.jpg,38,38,460,500, 181
00934.jpg,48,22,501,501, 23
00935.jpg,2,82,492,493, 146
00936.jpg,6,25,507,494, 15
00937.jpg,35,147,440,374, 141
00938.jpg,44,66,471,471, 43
00939.jpg,8,101,495,321, 171
00940.jpg,139,219,460,453, 21
00941.jpg,48,158,458,416, 126
00942.jpg,120,176,493,434, 62
00943.jpg,169,152,477,465, 50
00944.jpg,124,135,368,363, 46
00945.jpg,61,145,426,348, 108
00946.jpg,53,56,490,472, 1
00947.jpg,14,149,503,365, 107
00948.jpg,13,182,494,464, 80
00949.jpg,79,31,324,353, 116
00950.jpg,61,83,439,458, 191
00951.jpg,73,29,469,473, 95
00952.jpg,18,72,510,453, 195
00953.jpg,75,64,421,358, 172
00954.jpg,16,18,503,504, 195
00955.jpg,25,144,476,482, 81
00956.jpg,6,26,503,470, 20
00957.jpg,58,70,474,433, 75
00958.jpg,71,152,485,398, 192
00959.jpg,69,208,471,383, 151
00960.jpg,5,147,496,390, 108
00961.jpg,0,91,468,506, 161
00962.jpg,64,34,465,481, 189
00963.jpg,39,98,479,342, 55
00964.jpg,40,119,473,489, 116
00965.jpg,1,132,505,512, 61
00966.jpg,14,107,500,501, 27
00967.jpg,45,129,440,480, 68
00968.jpg,5,57,512,436, 61
00969.jpg,125,159,409,408, 96
00970.jpg,18,28,444,347, 52
00971.jpg,26,202,490,452, 34
00972.jpg,154,120,420,415, 169
00973.jpg,23,44,489,450, 92
00974.jpg,27,167,474,435, 115
00975.jpg,38,178,507,474, 16
00976.jpg,46,179,474,386, 190
00977.jpg,90,77,424,437, 33
00978.jpg,56,119,499,487, 62
00979.jpg,18,84,481,489, 87
00980.jpg,66,141,384,458, 101
00981.jpg,7,32,506,498, 50
00982.jpg,31,137,512,459, 156
00983.jpg,63,28,423,383, 128
00984.jpg,64,186,449,426, 181
00985.jpg,134,164,479,488, 37
00986.jpg,15,76,500,510, 133
00987.jpg,16,53,496,471, 40
00988.jpg,105,161,433,440, 23
00989.jpg,17,89,500,414, 53
00990.jpg,4,105,510,345, 161
00991.jpg,110,84,400,446, 31
00992.jpg,47,153,472,448, 168
00993.jpg,10,148,474,436, 115
00994.jpg,35,253,424,512, 112
00995.jpg,37,139,298,429, 63
00996.jpg,4,142,507,432, 104
00997.jpg,21,221,500,480, 60
00998.jpg,76,3,508,474, 58
00999.jpg,63,80,468,378, 58
01000.jpg,68,162,466,476, 119
01001.jpg,29,17,500,417, 43
01002.jpg,36,122,478,459, 43
01003.jpg,128,246,355,401, 192
01004.jpg,40,61,474,481, 56
01005.jpg,25,195,501,486, 65
01006.jpg,32,27,488,465, 170
01007.jpg,30,126,488,437, 137
01008.jpg,22,135,491,376, 43
01009.jpg,39,136,490,432, 70
01010.jpg,3,2,498,511, 6
01011.jpg,203,193,455,425, 101
01012.jpg,37,61,488,451, 6
01013.jpg,122,186,484,385, 152
01014.jpg,47,50,455,404, 100
01015.jpg,26,94,497,479, 194
01016.jpg,154,64,442,354, 170
01017.jpg,19,56,497,437, 127
01018.jpg,45,171,373,394, 162
01019.jpg,82,196,432,500, 168
01020.jpg,66,105,455,421, 83
01021.jpg,19,34,488,480, 162
01022.jpg,62,29,473,400, 23
01023.jpg,169,221,423,405, 26
01024.jpg,11,128,508,458, 155
01025.jpg,23,99,485,479, 129
01026.jpg,1,134,510,453, 53
01027.jpg,21,75,480,460, 50
01028.jpg,30,91,469,453, 180
01029.jpg,9,100,505,501, 70
01030.jpg,20,71,495,460, 143
01031.jpg,69,14,447,510, 2
01032.jpg,34,70,452,435, 54
01033.jpg,8,66,500,446, 61
01034.jpg,61,92,435,478, 2
01035.jpg,101,105,416,390, 135
01036.jpg,44,139,480,478, 27
01037.jpg,13,33,512,512, 127
01038.jpg,35,41,453,434, 182
01039.jpg,62,167,418,444, 41
01040.jpg,119,120,448,454, 88
01041.jpg,21,92,498,428, 119
01042.jpg,29,150,490,490, 73
01043.jpg,79,110,446,485, 124
01044.jpg,27,62,498,469, 91
01045.jpg,35,124,476,452, 149
01046.jpg,59,53,464,455, 193
01047.jpg,59,89,458,414, 82
01048.jpg,16,112,495,396, 20
01049.jpg,56,64,458,434, 167
01050.jpg,100,146,443,376, 132
01051.jpg,4,47,507,431, 42
01052.jpg,40,15,461,477, 152
01053.jpg,13,171,497,469, 171
01054.jpg,24,203,510,463, 43
01055.jpg,46,45,491,450, 111
01056.jpg,72,102,466,457, 135
01057.jpg,4,195,486,425, 79
01058.jpg,14,119,504,440, 93
01059.jpg,21,121,494,313, 26
01060.jpg,13,70,492,493, 69
01061.jpg,5,168,510,477, 32
01062.jpg,1,180,503,393, 61
01063.jpg,46,56,494,443, 78
01064.jpg,6,74,510,435, 37
01065.jpg,73,193,401,456, 34
01066.jpg,24,135,482,380, 150
01067.jpg,29,126,482,490, 114
01068.jpg,27,68,495,465, 191
01069.jpg,8,29,496,486, 81
01070.jpg,55,83,467,409, 86
01071.jpg,15,156,507,442, 60
01072.jpg,19,44,512,465, 17
01073.jpg,7,87,502,434, 24
01074.jpg,30,203,485,425, 69
01075.jpg,6,20,494,450, 111
01076.jpg,251,193,408,297, 39
01077.jpg,51,248,458,447, 45
01078.jpg,34,127,473,430, 167
01079.jpg,32,140,472,398, 37
01080.jpg,39,48,472,443, 192
01081.jpg,37,106,474,484, 196
01082.jpg,64,63,439,510, 92
01083.jpg,13,67,490,495, 113
01084.jpg,38,55,482,453, 49
01085.jpg,92,81,471,393, 14
01086.jpg,14,232,501,433, 55
01087.jpg,26,59,462,361, 73
01088.jpg,74,81,457,379, 159
01089.jpg,66,93,476,485, 30
01090.jpg,14,81,500,427, 153
01091.jpg,86,207,480,380, 22
01092.jpg,20,159,500,412, 25
01093.jpg,2,107,490,490, 93
01094.jpg,3,15,512,512, 22
01095.jpg,51,161,460,466, 56
01096.jpg,13,60,504,425, 159
01097.jpg,73,105,425,406, 18
01098.jpg,15,201,503,465, 112
01099.jpg,72,266,395,418, 45
01100.jpg,58,108,370,460, 131
01101.jpg,155,124,490,406, 104
01102.jpg,7,20,506,475, 86
01103.jpg,26,97,485,472, 48
01104.jpg,45,23,477,495, 185
01105.jpg,43,70,485,512, 7
01106.jpg,63,175,404,381, 167
01107.jpg,11,94,505,323, 66
01108.jpg,12,236,503,419, 55
01109.jpg,154,80,380,438, 167
01110.jpg,35,173,501,418, 184
01111.jpg,33,203,452,457, 189
01112.jpg,106,136,484,438, 193
01113.jpg,17,35,498,483, 88
01114.jpg,79,42,445,449, 71
01115.jpg,56,65,458,454, 29
01116.jpg,27,92,486,472, 55
01117.jpg,91,124,419,384, 109
01118.jpg,52,90,481,446, 118
01119.jpg,73,70,425,451, 144
01120.jpg,40,44,484,467, 187
01121.jpg,78,52,419,431, 191
01122.jpg,38,52,476,480, 34
01123.jpg,36,140,489,443, 20
01124.jpg,33,141,492,362, 11
01125.jpg,63,86,461,418, 54
01126.jpg,27,179,476,453, 45
01127.jpg,23,133,494,465, 29
01128.jpg,31,128,446,457, 30
01129.jpg,34,78,477,421, 31
01130.jpg,86,273,446,497, 43
01131.jpg,1,110,485,431, 113
01132.jpg,7,102,490,427, 143
01133.jpg,94,137,458,456, 56
01134.jpg,116,131,401,443, 5
01135.jpg,14,115,501,475, 123
01136.jpg,11,46,507,476, 52
01137.jpg,38,64,484,455, 90
01138.jpg,54,146,446,314, 39
01139.jpg,37,48,476,463, 187
01140.jpg,30,233,493,473, 191
01141.jpg,5,97,480,488, 170
01142.jpg,2,135,508,453, 31
01143.jpg,49,161,488,497, 121
01144.jpg,9,55,498,448, 190
01145.jpg,24,81,486,459, 121
01146.jpg,75,159,475,439, 56
01147.jpg,0,0,510,499, 64
01148.jpg,26,158,482,388, 10
01149.jpg,6,38,496,460, 165
01150.jpg,163,165,452,439, 101
01151.jpg,54,109,464,446, 22
01152.jpg,4,34,503,439, 78
01153.jpg,17,100,505,472, 97
01154.jpg,103,167,402,462, 146
01155.jpg,78,109,469,453, 96
01156.jpg,64,136,496,500, 110
01157.jpg,33,200,487,394, 15
01158.jpg,45,26,463,461, 187
01159.jpg,38,44,499,492, 195
01160.jpg,2,54,504,484, 23
01161.jpg,77,170,480,492, 82
01162.jpg,52,194,492,408, 174
01163.jpg,38,144,491,398, 87
01164.jpg,94,272,440,455, 31
01165.jpg,53,30,466,502, 36
01166.jpg,10,80,491,437, 123
01167.jpg,56,254,458,438, 21
01168.jpg,62,214,505,440, 46
01169.jpg,46,43,424,483, 73
01170.jpg,67,150,484,425, 141
01171.jpg,81,6,484,512, 88
01172.jpg,53,152,488,425, 122
01173.jpg,5,11,506,505, 145
01174.jpg,1,55,512,512, 122
01175.jpg,0,6,512,512, 113
01176.jpg,47,75,486,402, 65
01177.jpg,69,151,452,471, 165
01178.jpg,43,191,455,455, 43
01179.jpg,81,259,444,447, 11
01180.jpg,18,65,501,420, 16
01181.jpg,20,133,496,372, 126
01182.jpg,44,164,487,379, 161
01183.jpg,37,195,461,446, 153
01184.jpg,17,73,494,446, 46
01185.jpg,47,77,475,433, 52
01186.jpg,23,126,454,414, 8
01187.jpg,59,160,478,474, 157
01188.jpg,100,151,502,475, 94
01189.jpg,17,296,500,474, 153
01190.jpg,39,63,499,444, 63
01191.jpg,25,89,464,485, 116
01192.jpg,19,163,474,475, 30
01193.jpg,8,60,512,444, 48
01194.jpg,81,232,407,406, 123
01195.jpg,13,51,512,461, 24
01196.jpg,196,239,419,388, 151
01197.jpg,1,32,510,511, 36
01198.jpg,24,83,488,429, 53
01199.jpg,61,242,440,454, 62
01200.jpg,53,45,443,386, 142
01201.jpg,15,54,504,488, 50
01202.jpg,33,246,480,430, 21
01203.jpg,1,76,430,418, 171
01204.jpg,20,53,457,489, 140
01205.jpg,76,165,484,450, 41
01206.jpg,56,102,472,419, 28
01207.jpg,8,128,500,435, 48
01208.jpg,32,187,409,462, 30
01209.jpg,4,102,512,439, 174
01210.jpg,15,131,494,377, 14
01211.jpg,44,54,455,455, 108
01212.jpg,32,161,478,467, 90
01213.jpg,19,110,328,358, 134
01214.jpg,5,106,505,416, 3
01215.jpg,22,147,491,365, 114
01216.jpg,36,89,498,411, 185
01217.jpg,106,137,457,446, 159
01218.jpg,25,170,503,390, 161
01219.jpg,50,86,472,437, 81
01220.jpg,57,30,460,500, 121
01221.jpg,1,42,510,467, 142
01222.jpg,18,64,477,372, 64
01223.jpg,32,80,443,511, 147
01224.jpg,251,246,461,426, 39
01225.jpg,68,35,410,429, 187
01226.jpg,56,134,464,440, 189
01227.jpg,77,55,432,481, 37
01228.jpg,165,199,351,374, 45
01229.jpg,106,78,429,385, 84
01230.jpg,19,117,487,413, 74
01231.jpg,23,6,487,505, 159
01232.jpg,128,111,402,369, 14
01233.jpg,6,99,504,450, 138
01234.jpg,87,35,433,468, 49
01235.jpg,29,158,475,424, 156
01236.jpg,25,128,488,441, 180
01237.jpg,43,272,433,502, 173
01238.jpg,44,114,500,442, 111
01239.jpg,80,178,456,380, 28
01240.jpg,84,80,425,436, 188
01241.jpg,88,135,426,424, 77
01242.jpg,54,134,468,425, 94
01243.jpg,40,120,456,428, 154
01244.jpg,86,36,424,487, 155
01245.jpg,38,72,475,469, 19
01246.jpg,8,40,501,496, 118
01247.jpg,34,106,496,482, 162
01248.jpg,42,94,469,483, 160
01249.jpg,24,113,475,420, 46
01250.jpg,13,118,506,483, 182
01251.jpg,131,81,471,311, 16
01252.jpg,24,51,494,495, 196
01253.jpg,31,85,475,489, 37
01254.jpg,68,87,483,482, 155
01255.jpg,10,68,470,420, 6
01256.jpg,14,67,501,483, 71
01257.jpg,12,114,502,391, 133
01258.jpg,29,93,493,464, 95
01259.jpg,61,74,485,470, 89
01260.jpg,112,110,478,508, 95
01261.jpg,61,233,439,471, 85
01262.jpg,63,69,458,491, 84
01263.jpg,0,22,511,501, 143
01264.jpg,4,38,498,380, 4
01265.jpg,32,205,470,464, 185
01266.jpg,17,98,512,444, 122
01267.jpg,21,112,494,357, 127
01268.jpg,17,113,502,401, 54
01269.jpg,81,3,442,492, 180
01270.jpg,19,105,495,492, 44
01271.jpg,4,64,512,422, 158
01272.jpg,47,37,419,455, 132
01273.jpg,34,275,500,494, 102
01274.jpg,6,217,507,479, 72
01275.jpg,27,137,498,393, 29
01276.jpg,53,108,453,380, 9
01277.jpg,3,28,512,500, 1
01278.jpg,42,147,501,435, 80
01279.jpg,11,49,489,475, 131
01280.jpg,59,167,403,424, 106
01281.jpg,129,94,411,421, 47
01282.jpg,8,14,496,470, 184
01283.jpg,35,135,493,389, 8
01284.jpg,32,116,472,393, 40
01285.jpg,66,102,455,422, 195
01286.jpg,25,0,494,466, 130
01287.jpg,54,241,390,456, 160
01288.jpg,67,80,434,412, 94
01289.jpg,7,84,512,451, 53
01290.jpg,16,147,507,460, 165
01291.jpg,96,223,427,464, 137
01292.jpg,25,24,493,508, 28
01293.jpg,87,133,446,374, 46
01294.jpg,25,234,512,460, 107
01295.jpg,90,141,462,400, 94
01296.jpg,32,143,474,371, 115
01297.jpg,32,87,425,395, 12
01298.jpg,14,132,502,448, 20
01299.jpg,32,149,472,379, 186
01300.jpg,11,81,502,475, 58
01301.jpg,27,111,496,420, 144
01302.jpg,49,84,496,485, 178
01303.jpg,37,25,468,494, 191
01304.jpg,13,78,499,453, 137
01305.jpg,112,174,400,449, 145
01306.jpg,70,69,436,456, 157
01307.jpg,88,160,471,452, 81
01308.jpg,14,120,495,402, 23
01309.jpg,23,273,479,491, 74
01310.jpg,27,44,489,473, 172
01311.jpg,3,56,487,445, 88
01312.jpg,72,40,472,485, 86
01313.jpg,48,83,485,429, 12
01314.jpg,23,138,477,389, 123
01315.jpg,35,27,479,475, 189
01316.jpg,23,68,484,461, 57
01317.jpg,72,137,426,425, 192
01318.jpg,133,103,464,373, 67
01319.jpg,69,180,445,391, 181
01320.jpg,75,63,393,433, 184
01321.jpg,36,80,482,478, 177
01322.jpg,37,85,481,451, 7
01323.jpg,24,135,496,461, 114
01324.jpg,61,251,479,498, 39
01325.jpg,65,100,494,440, 70
01326.jpg,25,109,467,425, 67
01327.jpg,49,222,451,479, 74
01328.jpg,45,212,478,483, 59
01329.jpg,19,137,504,430, 165
01330.jpg,15,25,494,455, 53
01331.jpg,113,156,421,434, 8
01332.jpg,40,52,484,420, 126
01333.jpg,26,113,500,400, 130
01334.jpg,9,128,504,390, 179
01335.jpg,222,180,469,341, 45
01336.jpg,9,27,506,484, 189
01337.jpg,17,84,500,424, 188
01338.jpg,16,36,494,506, 162
01339.jpg,91,114,448,434, 94
01340.jpg,90,102,487,458, 30
01341.jpg,47,128,460,479, 73
01342.jpg,67,187,491,358, 59
01343.jpg,34,136,442,438, 192
01344.jpg,20,24,492,489, 126
01345.jpg,29,180,469,440, 86
01346.jpg,27,142,479,481, 13
01347.jpg,26,1,489,483, 179
01348.jpg,40,73,490,451, 37
01349.jpg,170,198,384,397, 144
01350.jpg,52,236,390,420, 157
01351.jpg,40,127,474,415, 112
01352.jpg,3,120,512,446, 40
01353.jpg,21,66,506,410, 31
01354.jpg,33,113,494,419, 156
01355.jpg,29,0,511,477, 184
01356.jpg,35,139,479,439, 168
01357.jpg,33,117,480,412, 44
01358.jpg,8,1,480,438, 59
01359.jpg,29,77,481,471, 80
01360.jpg,18,145,496,413, 59
01361.jpg,126,204,407,442, 9
01362.jpg,64,176,434,432, 111
01363.jpg,35,66,471,442, 140
01364.jpg,0,88,511,400, 58
01365.jpg,91,153,380,372, 49
01366.jpg,35,235,482,491, 115
01367.jpg,37,142,486,448, 80
01368.jpg,17,102,473,367, 133
01369.jpg,136,95,512,409, 161
01370.jpg,17,51,497,475, 21
01371.jpg,63,158,409,414, 92
01372.jpg,49,160,445,439, 13
01373.jpg,39,131,381,425, 130
01374.jpg,3,60,507,485, 159
01375.jpg,13,97,502,416, 170
01376.jpg,7,40,507,353, 121
01377.jpg,60,112,459,411, 97
01378.jpg,23,150,477,480, 87
01379.jpg,38,94,486,443, 192
01380.jpg,50,75,456,476, 124
01381.jpg,30,57,467,451, 46
01382.jpg,5,50,512,466, 53
01383.jpg,36,23,491,480, 113
01384.jpg,93,33,412,442, 85
01385.jpg,120,116,484,434, 174
01386.jpg,23,90,490,421, 170
01387.jpg,4,33,508,462, 131
01388.jpg,40,93,472,450, 109
01389.jpg,47,87,446,435, 128
01390.jpg,31,63,490,496, 188
01391.jpg,31,161,450,420, 73
01392.jpg,39,121,467,456, 5
01393.jpg,3,154,512,421, 127
01394.jpg,13,135,492,396, 156
01395.jpg,19,60,484,474, 30
01396.jpg,112,186,393,438, 154
01397.jpg,32,41,481,486, 67
01398.jpg,86,53,428,410, 111
01399.jpg,28,122,487,484, 43
01400.jpg,44,262,482,477, 136
01401.jpg,67,70,480,444, 42
01402.jpg,81,158,446,435, 118
01403.jpg,19,58,481,426, 14
01404.jpg,139,244,468,401, 163
01405.jpg,20,88,494,430, 155
01406.jpg,52,102,463,422, 144
01407.jpg,44,65,442,393, 99
01408.jpg,52,134,490,390, 190
01409.jpg,29,49,382,495, 43
01410.jpg,144,100,376,383, 109
01411.jpg,26,176,486,400, 55
01412.jpg,27,72,378,469, 133
01413.jpg,40,118,494,483, 8
01414.jpg,9,89,508,510, 91
01415.jpg,15,56,496,370, 25
01416.jpg,36,88,496,460, 7
01417.jpg,24,96,490,384, 156
01418.jpg,49,105,412,390, 84
01419.jpg,46,55,469,470, 70
01420.jpg,73,156,465,421, 164
01421.jpg,3,32,506,512, 97
01422.jpg,98,112,426,460, 128
01423.jpg,40,122,484,425, 27
01424.jpg,1,26,375,487, 123
01425.jpg,12,104,507,476, 11
01426.jpg,37,68,489,425, 104
01427.jpg,38,70,471,430, 149
01428.jpg,116,161,406,425, 59
01429.jpg,14,134,501,479, 127
01430.jpg,24,92,490,431, 74
01431.jpg,10,151,498,443, 194
01432.jpg,33,156,492,431, 70
01433.jpg,17,159,505,472, 47
01434.jpg,33,81,482,424, 98
01435.jpg,79,81,468,445, 189
01436.jpg,182,264,424,424, 160
01437.jpg,0,85,464,397, 80
01438.jpg,10,112,491,489, 33
01439.jpg,48,98,454,432, 93
01440.jpg,59,93,419,434, 88
01441.jpg,80,100,492,459, 148
01442.jpg,40,69,493,471, 166
01443.jpg,122,199,486,479, 34
01444.jpg,1,79,485,352, 52
01445.jpg,74,153,482,423, 143
01446.jpg,8,100,511,484, 144
01447.jpg,7,13,512,492, 53
01448.jpg,31,55,493,453, 110
01449.jpg,14,49,426,512, 189
01450.jpg,43,184,468,444, 15
01451.jpg,6,82,511,303, 158
01452.jpg,13,99,511,384, 91
01453.jpg,24,100,482,438, 192
01454.jpg,15,38,479,391, 122
01455.jpg,16,184,492,461, 144
01456.jpg,35,86,475,451, 120
01457.jpg,134,125,415,451, 15
01458.jpg,9,186,501,501, 113
01459.jpg,37,83,498,466, 62
01460.jpg,21,51,503,385, 174
01461.jpg,1,64,498,425, 96
01462.jpg,13,9,507,500, 146
01463.jpg,31,131,468,430, 165
01464.jpg,42,81,498,465, 193
01465.jpg,8,6,507,501, 115
01466.jpg,62,98,499,426, 142
01467.jpg,34,93,481,484, 178
01468.jpg,64,215,337,373, 7
01469.jpg,8,10,508,393, 36
01470.jpg,45,183,469,343, 167
01471.jpg,36,62,468,478, 65
01472.jpg,5,111,501,451, 189
01473.jpg,29,24,484,509, 33
01474.jpg,80,102,489,412, 154
01475.jpg,8,69,507,441, 139
01476.jpg,55,51,474,479, 177
01477.jpg,1,65,510,475, 70
01478.jpg,67,124,487,467, 116
01479.jpg,191,172,442,438, 184
01480.jpg,80,69,426,452, 141
01481.jpg,20,83,484,482, 87
01482.jpg,5,61,500,461, 109
01483.jpg,113,169,445,418, 8
01484.jpg,88,198,310,375, 46
01485.jpg,49,75,478,397, 43
01486.jpg,155,328,484,480, 15
01487.jpg,30,115,499,494, 79
01488.jpg,26,161,472,402, 182
01489.jpg,65,111,479,427, 34
01490.jpg,16,33,495,484, 185
01491.jpg,33,120,463,446, 150
01492.jpg,51,99,475,483, 148
01493.jpg,105,184,438,420, 29
01494.jpg,44,148,459,372, 16
01495.jpg,28,77,511,391, 156
01496.jpg,41,110,430,385, 15
01497.jpg,25,79,490,453, 89
01498.jpg,42,75,450,434, 178
01499.jpg,15,122,501,352, 153
01500.jpg,60,107,486,436, 28
01501.jpg,28,169,458,440, 176
01502.jpg,19,19,505,492, 17
01503.jpg,59,117,470,465, 141
01504.jpg,28,100,462,438, 130
01505.jpg,79,14,478,458, 158
01506.jpg,20,114,510,509, 10
01507.jpg,23,69,494,459, 184
01508.jpg,74,89,455,471, 136
01509.jpg,54,165,402,464, 51
01510.jpg,145,173,485,396, 180
01511.jpg,25,99,492,416, 52
01512.jpg,93,196,456,427, 26
01513.jpg,59,122,480,425, 195
01514.jpg,18,90,454,448, 127
01515.jpg,25,104,497,404, 22
01516.jpg,47,124,472,422, 104
01517.jpg,55,167,456,469, 169
01518.jpg,21,116,510,418, 194
01519.jpg,22,160,495,370, 51
01520.jpg,32,124,497,451, 29
01521.jpg,98,199,395,345, 151
01522.jpg,29,156,480,484, 40
01523.jpg,43,73,464,469, 183
01524.jpg,3,76,512,458, 22
01525.jpg,44,14,498,512, 100
01526.jpg,152,61,471,400, 97
01527.jpg,21,39,495,439, 96
01528.jpg,40,97,471,460, 131
01529.jpg,25,64,495,491, 154
01530.jpg,31,169,369,457, 182
01531.jpg,29,73,496,477, 188
01532.jpg,55,37,476,512, 95
01533.jpg,28,70,458,448, 65
01534.jpg,64,128,450,433, 19
01535.jpg,9,65,505,484, 2
01536.jpg,81,41,435,489, 125
01537.jpg,63,195,431,472, 7
01538.jpg,25,74,488,444, 79
01539.jpg,34,108,503,454, 195
01540.jpg,24,98,498,438, 190
01541.jpg,40,139,474,409, 88
01542.jpg,62,62,445,428, 73
01543.jpg,27,113,484,437, 162
01544.jpg,82,102,422,454, 71
01545.jpg,58,38,461,459, 93
01546.jpg,42,116,483,436, 75
01547.jpg,48,66,473,409, 94
01548.jpg,160,136,382,337, 167
01549.jpg,0,2,511,512, 112
01550.jpg,124,230,457,402, 187
01551.jpg,96,116,451,468, 163
